source,sourceLabel,target,targetLabel,richtingBeschrijving,rolLabel,start,eind,punt
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q56036025,Servaas Domien Daems,Guido (Zender) → Relevant Persoon (Ontvanger),correspondent,1886-07-19T00:00:00Z,1893-12-25T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2779054,Leonard Lodewijk De Bo,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1874-07-17T00:00:00Z,1884-08-05T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q18655152,Napoleon de Pauw,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1893-04-11T00:00:00Z,1895-02-24T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123741345,Julius Pieter Lodewijk Vantomme,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115839353,Eduard Verraes,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1885-09-02T00:00:00Z,1889-11-12T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115821474,Juliaan Fové,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1883-01-21T00:00:00Z,1893-01-27T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q1851297,Léon van Ockerhout,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1892-01-23T00:00:00Z,1892-03-21T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119039938,Francis Lawrence Weale,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1865-07-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120442396,Edouard François Huys,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1860-02-10T00:00:00Z,1889-10-29T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125361599,Marion Violet Thomas,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115829623,Bruno De Splenter,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1859-11-03T00:00:00Z,1897-12-22T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125535110,August William McDonogh,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q1707941,Joseph Ryelandt,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1894-05-26T00:00:00Z,1898-12-05T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122884757,Cyril James Weale,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1859-01-17T00:00:00Z,1897-03-11T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115819047,Constant Van Coillie,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1890-05-03T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123717111,Henri Dufour,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1877-09-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115840920,Augustus Declerc,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1865-11-14T00:00:00Z,1866-03-19T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122801530,Pauline Rosalie Bruneel,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1886-08-08T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115817390,Victor Lanssen,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1856-07-05T00:00:00Z,1872-03-09T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q117244211,Dymphna Gezelle,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1882-01-01T00:00:00Z,1899-10-23T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123413906,Séraphine Cathérine De Wulf,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1865-08-18T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119013806,Aloïs Van de Pitte,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1888-07-13T00:00:00Z,1898-11-18T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2638823,Alfons Janssens,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1898-09-15T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116620833,Maria De Bo,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q118732552,Hortense Delbaere,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q1149378,"Charlotte Fitzalan-Howard, Duchess of Norfolk",Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1863-09-26T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115835763,Gustaaf Van de Putte,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1899-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120191174,Felix De Nolf,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1860-11-28T00:00:00Z,1865-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q7790140,Thomas Grant,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1857-09-08T00:00:00Z,1864-03-30T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120897770,Armand Valcke,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1882-01-01T00:00:00Z,1889-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2617184,Karel De Flou,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1882-01-16T00:00:00Z,1897-03-19T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q7343011,Robert Coffin,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1861-02-13T00:00:00Z,1862-09-29T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q4423628,Remi Ghesquiere,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1890-11-16T00:00:00Z,1892-03-10T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2675588,Alfons Mervillie,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1883-09-30T00:00:00Z,1886-10-20T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123689972,Camillus Delaere,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2481707,Amand de Vos,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1886-12-03T00:00:00Z,1889-12-23T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115831509,Joseph Gezelle,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1854-11-11T00:00:00Z,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q129072389,Marie Mélanie Jeanne Vanackere,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1896-01-07T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115837633,Louis Vanheule,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1860-09-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115832532,Jules Perquy,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1887-02-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115834833,Arthur Maria Gustavus Florimond Plettinck,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115818151,Victor Beheyt,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-11-04T00:00:00Z,1887-11-18T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120176244,Jan De Neve,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1859-09-02T00:00:00Z,1866-03-20T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115815004,Hendrik Mortier,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1868-01-10T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q118998340,Leopold Pycke,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2306925,Joseph-Olivier Andries,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1857-04-14T00:00:00Z,1861-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115980044,Isidoor Verdoodt,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1885-11-04T00:00:00Z,1886-07-14T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q56036023,Eugène Cortyl,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1886-01-29T00:00:00Z,1895-10-07T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116659577,Maria Josepha Gezelle,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122831483,Emilie Marie Justine Demonie,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1889-12-28T00:00:00Z,1890-01-03T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125257556,Marie Bert,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1884-07-27T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q117227040,Emily Jane Martin,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1882-10-24T00:00:00Z,1884-03-22T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116508893,Justine Van De Velde,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1870-11-09T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120489194,Julius Burrick,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1877-09-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120999304,Augustijn Van Heuverswyn,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1886-10-07T00:00:00Z,1896-12-31T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2546317,Eugeen van Oye,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1855-08-24T00:00:00Z,1899-01-12T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115826199,Modest Delplace,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q117226377,Emma Crombet,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1894-08-17T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116621407,Octavie Petyt,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1893-12-11T00:00:00Z,1899-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2332586,Alexis De Carne,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1881-11-14T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120555811,Charles-Jean De Mulié,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1874-01-20T00:00:00Z,1874-04-27T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q118732528,Pierre Laigneil,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1860-05-10T00:00:00Z,1861-01-17T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q100534520,Adolf Verriest,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1868-10-28T00:00:00Z,1893-05-16T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q43129301,Jacobus Augustinus de Rijk,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1885-10-30T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125334130,Marie Sophie Devys,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q5580544,Adrianus Bogaers,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1859-08-20T00:00:00Z,1861-08-27T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125491053,Jules Huysentruyt,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1890-11-30T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q322106,Walter William Skeat,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1882-12-18T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122794969,Marie Stéphanie Vantomme,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115815697,Aloysius De Visschere,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1885-08-25T00:00:00Z,1887-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q117246781,Louise Sidonie Vervaet,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1889-03-01T00:00:00Z,1889-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q117264774,Hélène Janssens,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1899-01-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115806479,Jules Joye,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1887-02-11T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q110039170,Leonardus Nuttin,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1859-11-10T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122903342,Edith-Cathare Smith,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1888-03-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q11029222,Hendrik Pickery,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1891-05-20T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115838249,Gustaf Vandendries,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1883-08-19T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2770967,Felix Achille de Bethune,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1854-05-01T00:00:00Z,1897-12-28T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115811038,Emile Dambre,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1888-09-06T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q7190386,Jean Joseph Loiseaux,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1895-02-19T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q55420570,Julius Leroy,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1890-07-01T00:00:00Z,1893-04-10T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q13429634,Angelus August Eugeen Angillis,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1855-02-12T00:00:00Z,1870-11-10T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119040354,Charles Joseph Vercauteren,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1866-09-07T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115811922,Franciscus Benoot,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q87648661,Hendrik Brinck,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1895-06-27T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q113466955,Cordelia Van de Wiele,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q1896762,Paul Kiroul,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115839965,Hendrik Vandendriessche,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1882-01-01T00:00:00Z,1884-01-28T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115834690,Aimé Lagae,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1864-07-28T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115818718,Theophiel Goethals,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1896-07-21T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120913841,François Auguste Van Costenoble,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1884-05-01T00:00:00Z,1898-04-29T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120488044,Prosper Bernard,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-05-07T00:00:00Z,1898-01-30T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120829902,Jules Roose,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q56036059,Alfons Maria Napoleon Prayon-van Zuylen van Nyevelt,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1888-12-21T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q110039180,Placidus Haghebaert,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1879-03-16T00:00:00Z,1899-01-13T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q11071766,Alphonse de Voss,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1861-09-06T00:00:00Z,1884-12-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2159132,Pieter Lansens,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1855-03-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q21549953,Johannes Franck,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-10-23T00:00:00Z,1887-11-05T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q571426,Hendrik Kern,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1897-04-06T00:00:00Z,1897-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115813025,Auguste de Laage de Bellefaye,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1889-02-28T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115814591,Evarist De Boeck,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1877-09-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1860-08-22T00:00:00Z,1881-09-26T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q121078322,Elisabeth Josèphe Thérèse van den Broeck,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1880-07-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116621487,Catharine Macdaniel,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1862-01-07T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116508494,Jemima Stroud,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q3185717,Joseph Van den Gheyn,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-05-10T00:00:00Z,1887-05-18T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q113627806,Hendrik Karel Van Doorne,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1864-04-11T00:00:00Z,1895-05-20T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q118644563,William Crombleholme,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1854-08-29T00:00:00Z,1866-08-03T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125218585,Helena Meurisse,Guido (Zender) → Relevant Persoon (Ontvanger),petekind,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119701807,Joseph Cox Algar,Guido (Zender) → Relevant Persoon (Ontvanger),vriend,1860-08-22T00:00:00Z,1881-09-26T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122791372,Franciscus Leopoldus De Backere,Guido (Zender) → Relevant Persoon (Ontvanger),bekende,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119041387,Karel Lodewijk Van Raes,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q3557112,Victor Alexis dela Montagne,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115981931,Florimond Vanden Bulcke,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1882-06-27T00:00:00Z,1898-04-07T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q764378,August Vermeylen,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125275288,Ernestine De Seille,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1896-02-22T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115831509,Joseph Gezelle,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1899-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115829884,Theophilus Roucourt,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1870-01-15T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115981938,Felix Degrendel,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1860-07-05T00:00:00Z,1864-08-20T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122903266,Spencer Francis Smith,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1875-05-25T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123416074,Henri Delbaere,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1886-10-22T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125359798,Marie Philomene Van Walleghem,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2100582,Alfons De Cock,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1899-10-24T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116508871,Helena Amelia Walton,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1897-07-26T00:00:00Z,
